Timestamp, x, y, yaw
11. 414000000, -9.69998473612, 1.1594127411e-05, 2.3220547137959855e-05
11. 424000000, -9.6999847173, 1.16086103124e-05, 2.3241207530260155e-05
11. 434000000, -9.69998471154, 1.16142871208e-05, 2.3261103621306807e-05
11. 444000000, -9.69998470821, 1.16181212233e-05, 2.3280561088211402e-05
11. 454000000, -9.69998468727, 1.16340901783e-05, 2.3301684014404582e-05
11. 464000000, -9.69998466845, 1.1648572998e-05, 2.3322344243721414e-05
11. 474000000, -9.69998466268, 1.16542499036e-05, 2.3342240139122357e-05
11. 485000000, -9.69998465936, 1.16580841033e-05, 2.336169740587434e-05
11. 495000000, -9.69998463841, 1.16740529831e-05, 2.3382820173744293e-05
11. 506000000, -9.69998461959, 1.16885357212e-05, 2.3403480239652952e-05
11. 516000000, -9.69998461383, 1.16942127239e-05, 2.3423375939154758e-05
11. 526000000, -9.6999846105, 1.16980470209e-05, 2.3442833005533008e-05
11. 536000000, -9.69998458956, 1.17140158254e-05, 2.3463955615645624e-05
11. 547000000, -9.69998457074, 1.17284984818e-05, 2.3484615518721157e-05
11. 557000000, -9.69998456497, 1.17341755816e-05, 2.3504511023063557e-05
11. 567000000, -9.69998456165, 1.1738009976e-05, 2.3523967889828074e-05
11. 577000000, -9.6999845407, 1.17539787052e-05, 2.3545090342254493e-05
11. 587000000, -9.69998452188, 1.17684612799e-05, 2.3565750082563138e-05
11. 597000000, -9.69998451612, 1.17741384769e-05, 2.358564539134041e-05
11. 607000000, -9.69998451279, 1.17779729686e-05, 2.3605102058029727e-05
11. 618000000, -9.69998449185, 1.17939416225e-05, 2.3626224352654764e-05
11. 628000000, -9.69998447303, 1.18084241156e-05, 2.36468839300548e-05
11. 638000000, -9.69998446726, 1.18141014097e-05, 2.366677904400296e-05
11. 648000000, -9.69998446394, 1.18179359987e-05, 2.3686235511329944e-05
11. 658000000, -9.69998444299, 1.18339045773e-05, 2.3707357648189034e-05
11. 668000000, -9.69998442417, 1.18483869888e-05, 2.3728017062730566e-05
11. 678000000, -9.69998441841, 1.185406438e-05, 2.3747911981140787e-05
11. 688000000, -9.69998441508, 1.18578990662e-05, 2.3767368248498333e-05
11. 698000000, -9.69998439414, 1.18738675696e-05, 2.3788490227859107e-05
11. 708000000, -9.69998437532, 1.18883498994e-05, 2.3809149479765895e-05
11. 718000000, -9.69998436955, 1.18940273877e-05, 2.382904420326277e-05
11. 728000000, -9.69998436623, 1.18978621713e-05, 2.3848500271199997e-05
11. 738000000, -9.69998434528, 1.19138305994e-05, 2.386962209331606e-05
11. 749000000, -9.69998432646, 1.19283128475e-05, 2.3890281182907212e-05
11. 759000000, -9.6999843207, 1.1933990433e-05, 2.391017571121395e-05
11. 769000000, -9.69998431737, 1.19378253138e-05, 2.392963157947217e-05
11. 779000000, -9.69998429642, 1.19537936666e-05, 2.3950753243961995e-05
11. 789000000, -9.69998427761, 1.19682758331e-05, 2.3971412170835532e-05
11. 799000000, -9.69998427184, 1.19739535157e-05, 2.399130650430202e-05
11. 809000000, -9.69998426852, 1.19777884938e-05, 2.401076217327232e-05
11. 819000000, -9.69998424757, 1.19937567713e-05, 2.4031883680624552e-05
11. 829000000, -9.69998422875, 1.20082388562e-05, 2.4052542445216562e-05
11. 839000000, -9.69998422299, 1.20139166358e-05, 2.407243658386553e-05
11. 849000000, -9.69998421966, 1.20177517112e-05, 2.4091892053517954e-05
11. 859000000, -9.69998419871, 1.20337199135e-05, 2.411301340388546e-05
11. 869000000, -9.6999841799, 1.20482019167e-05, 2.4133672006386597e-05
11. 880000000, -9.69998417413, 1.20538797935e-05, 2.4153565950874395e-05
11. 890000000, -9.6999841708, 1.20577149662e-05, 2.4173021221864517e-05
11. 900000000, -9.69998414986, 1.20736830932e-05, 2.4194142416015303e-05
11. 910000000, -9.69998413104, 1.20881650147e-05, 2.4214800857239742e-05
11. 920000000, -9.69998412527, 1.20938429886e-05, 2.4234694607783565e-05
11. 930000000, -9.69998412195, 1.20976782586e-05, 2.425414968036736e-05
11. 940000000, -9.699984101, 1.21136463103e-05, 2.4275270717906633e-05
11. 950000000, -9.69998408218, 1.21281281502e-05, 2.429592899742206e-05
11. 960000000, -9.69998407642, 1.21338062212e-05, 2.431582255377279e-05
11. 971000000, -9.69998407309, 1.21376415885e-05, 2.4335277427592533e-05
11. 981000000, -9.69998405214, 1.21536095649e-05, 2.435639830830772e-05
11. 991000000, -9.69998403333, 1.21680913231e-05, 2.4377056425860018e-05
12. 1000000, -9.69998402756, 1.21737694912e-05, 2.4396949787396204e-05
12. 11000000, -9.69998402424, 1.21776049557e-05, 2.441640446194757e-05
12. 21000000, -9.69998400329, 1.21935728569e-05, 2.4437525185262836e-05
12. 31000000, -9.69998398447, 1.22080545334e-05, 2.4458183140323004e-05
12. 41000000, -9.6999839787, 1.22137327986e-05, 2.4478076307167486e-05
12. 52000000, -9.69998397538, 1.22175683604e-05, 2.4497530782523154e-05
12. 62000000, -9.69998395443, 1.22335361863e-05, 2.4518651348624476e-05
12. 72000000, -9.69998393561, 1.22480177811e-05, 2.4539309141378556e-05
12. 83000000, -9.69998392985, 1.22536961434e-05, 2.4559202113480642e-05
12. 93000000, -9.69998392652, 1.22575318025e-05, 2.4578656389641138e-05
12. 103000000, -9.69998390557, 1.22734995531e-05, 2.4599776799128073e-05
12. 115000000, -9.69998388676, 1.22879810662e-05, 2.4620434430176723e-05
12. 125000000, -9.69998388099, 1.22936595256e-05, 2.464032720836868e-05
12. 135000000, -9.69998387766, 1.2297495282e-05, 2.4659781286117764e-05
12. 147000000, -9.69998385672, 1.23134629572e-05, 2.4680901539401147e-05
12. 157000000, -9.6999838379, 1.23279443888e-05, 2.4701559009161944e-05
12. 167000000, -9.69998383213, 1.23336229452e-05, 2.4721451594095895e-05
12. 177000000, -9.69998382881, 1.23374587989e-05, 2.4740905474125407e-05
12. 187000000, -9.69998380786, 1.23534263989e-05, 2.4762025571703654e-05
12. 197000000, -9.69998378904, 1.23679077488e-05, 2.4782682880670072e-05
12. 207000000, -9.69998378328, 1.23735864023e-05, 2.480257527192325e-05
12. 217000000, -9.69998377995, 1.23774223532e-05, 2.4822028953745794e-05
12. 227000000, -9.699983759, 1.23933898779e-05, 2.4843148894989724e-05
12. 237000000, -9.69998374019, 1.24078711461e-05, 2.4863806042506685e-05
12. 247000000, -9.69998373442, 1.24135498967e-05, 2.4883698239880586e-05
12. 257000000, -9.69998373109, 1.2417385945e-05, 2.4903151723367006e-05
12. 267000000, -9.69998371015, 1.24333533944e-05, 2.492427150874138e-05
12. 277000000, -9.69998369133, 1.24478345809e-05, 2.494492849533212e-05
12. 287000000, -9.69998368556, 1.24535134286e-05, 2.496482049955067e-05
