Timestamp, x, y, yaw
11. 916000000, -9.09998002668, 1.54451982543e-05, 3.102712032269283e-05
11. 926000000, -9.0999800209, 1.54508843743e-05, 3.104699809310201e-05
11. 936000000, -9.09998001756, 1.54547278081e-05, 3.106643680886804e-05
11. 946000000, -9.09997999662, 1.54706895319e-05, 3.1087545017838446e-05
11. 956000000, -9.09997997781, 1.54851645107e-05, 3.110819004101857e-05
11. 966000000, -9.09997997203, 1.54908507276e-05, 3.112806762537012e-05
11. 976000000, -9.09997996869, 1.54946942585e-05, 3.114750615058811e-05
11. 986000000, -9.09997994775, 1.55106559069e-05, 3.116861421102326e-05
11. 996000000, -9.09997992894, 1.5525130804e-05, 3.1189259080587966e-05
12. 7000000, -9.09997992316, 1.55308171178e-05, 3.120913647933275e-05
12. 17000000, -9.09997991983, 1.55346607458e-05, 3.122857481447744e-05
12. 27000000, -9.09997989888, 1.55506223188e-05, 3.124968272672647e-05
12. 37000000, -9.09997988007, 1.55650971342e-05, 3.127032744304086e-05
12. 47000000, -9.0999798743, 1.55707835448e-05, 3.1290204656248356e-05
12. 58000000, -9.09997987096, 1.55746272699e-05, 3.130964280138133e-05
12. 68000000, -9.09997985002, 1.55905887675e-05, 3.133075056575373e-05
12. 78000000, -9.09997983121, 1.56050635013e-05, 3.135139512909567e-05
12. 88000000, -9.09997982543, 1.56107500087e-05, 3.137127215715329e-05
12. 100000000, -9.09997982209, 1.56145938309e-05, 3.1390710112647994e-05
12. 110000000, -9.09997980115, 1.56305552531e-05, 3.141181772868987e-05
12. 120000000, -9.09997978234, 1.56450299052e-05, 3.143246213860645e-05
12. 130000000, -9.09997977656, 1.56507165094e-05, 3.145233898063323e-05
12. 140000000, -9.09997977322, 1.56545604287e-05, 3.147177674561516e-05
12. 150000000, -9.09997975228, 1.56705217756e-05, 3.149288421326397e-05
12. 160000000, -9.09997973347, 1.56849963459e-05, 3.151352846969337e-05
12. 171000000, -9.09997972769, 1.5690683047e-05, 3.153340512612718e-05
12. 181000000, -9.09997972436, 1.56945270633e-05, 3.15528427010289e-05
12. 191000000, -9.09997970341, 1.57104883348e-05, 3.1573950020852524e-05
12. 201000000, -9.0999796846, 1.57249628234e-05, 3.1594594124365884e-05
12. 212000000, -9.09997967883, 1.57306496214e-05, 3.161447059602928e-05
12. 222000000, -9.09997967549, 1.57344937348e-05, 3.163390798170058e-05
12. 232000000, -9.09997965455, 1.57504549309e-05, 3.1655015153927254e-05
12. 242000000, -9.09997963574, 1.57649293378e-05, 3.167565910476195e-05
12. 252000000, -9.09997962996, 1.57706162326e-05, 3.169553539094405e-05
12. 262000000, -9.09997962662, 1.57744604431e-05, 3.171497258665083e-05
12. 272000000, -9.09997960568, 1.57904215638e-05, 3.1736079610611305e-05
12. 282000000, -9.09997958687, 1.5804895889e-05, 3.1756723408110737e-05
