Timestamp, x, y, yaw
11. 788000000, -9.09997430835, 2.01214986089e-05, 4.050777724383566e-05
11. 798000000, -9.09997430255, 2.01271960409e-05, 4.0527633947263615e-05
11. 808000000, -9.0999742992, 2.01310508185e-05, 4.0547051072738496e-05
11. 818000000, -9.09997427827, 2.01470037144e-05, 4.056814257497707e-05
11. 828000000, -9.09997425946, 2.01614691314e-05, 4.058877029750226e-05
11. 838000000, -9.09997425367, 2.01671666599e-05, 4.060862682664646e-05
11. 848000000, -9.09997425032, 2.01710215343e-05, 4.062804377338663e-05
11. 858000000, -9.09997422938, 2.01869743547e-05, 4.064913513822681e-05
11. 868000000, -9.09997421058, 2.02014396899e-05, 4.066976271828412e-05
11. 879000000, -9.09997420479, 2.02071373149e-05, 4.068961907300693e-05
11. 889000000, -9.09997420143, 2.02109922861e-05, 4.070903584083004e-05
11. 899000000, -9.0999741805, 2.02269450309e-05, 4.0730127068282076e-05
11. 909000000, -9.0999741617, 2.02414102844e-05, 4.0750754505902886e-05
11. 920000000, -9.0999741559, 2.02471080059e-05, 4.077061068619443e-05
11. 930000000, -9.09997415255, 2.02509630739e-05, 4.079002727512271e-05
11. 940000000, -9.09997413162, 2.02669157432e-05, 4.0811118365363713e-05
11. 950000000, -9.09997411282, 2.02813809149e-05, 4.0831745660714105e-05
11. 960000000, -9.09997410702, 2.02870787329e-05, 4.08516016673076e-05
11. 970000000, -9.09997410367, 2.02909338977e-05, 4.087101807810005e-05
11. 981000000, -9.09997408273, 2.03068864916e-05, 4.089210903161535e-05
11. 991000000, -9.09997406393, 2.03213515815e-05, 4.0912736185188023e-05
12. 2000000, -9.09997405814, 2.0327049496e-05, 4.093259201806029e-05
12. 12000000, -9.09997405479, 2.03309047576e-05, 4.095200825065192e-05
12. 22000000, -9.09997403385, 2.03468572759e-05, 4.097309906776251e-05
12. 32000000, -9.09997401505, 2.03613222841e-05, 4.09937260798733e-05
12. 42000000, -9.09997400926, 2.03670202951e-05, 4.101358173964276e-05
12. 52000000, -9.0999740059, 2.03708756535e-05, 4.1032997794719356e-05
12. 62000000, -9.09997398497, 2.03868280963e-05, 4.1054088476402274e-05
12. 72000000, -9.09997396617, 2.04012930227e-05, 4.1074715347985356e-05
12. 82000000, -9.09997396037, 2.04069911302e-05, 4.109457083492795e-05
12. 92000000, -9.09997395702, 2.04108465855e-05, 4.111398671267083e-05
12. 102000000, -9.09997393608, 2.04267989527e-05, 4.113507725806753e-05
12. 112000000, -9.09997391728, 2.04412637974e-05, 4.115570398828355e-05
12. 123000000, -9.09997391149, 2.04469620014e-05, 4.117555930147003e-05
12. 133000000, -9.09997390814, 2.04508175534e-05, 4.119497500096547e-05
12. 143000000, -9.0999738872, 2.04667698451e-05, 4.121606540928612e-05
12. 153000000, -9.0999738684, 2.04812346081e-05, 4.123669199736764e-05
12. 164000000, -9.09997386261, 2.04869329085e-05, 4.125654713639811e-05
12. 174000000, -9.09997385925, 2.04907885573e-05, 4.12759626572805e-05
12. 184000000, -9.09997383832, 2.05067407735e-05, 4.1297052929127614e-05
12. 194000000, -9.09997381952, 2.05212054547e-05, 4.1317679375713385e-05
12. 204000000, -9.09997381372, 2.05269038516e-05, 4.133753434171876e-05
12. 214000000, -9.09997381037, 2.05307595972e-05, 4.135694968513239e-05
12. 224000000, -9.09997378943, 2.05467117379e-05, 4.13780398208512e-05
12. 234000000, -9.09997377063, 2.05611763373e-05, 4.139866612622178e-05
12. 244000000, -9.09997376484, 2.05668748307e-05, 4.1418520919521056e-05
12. 254000000, -9.09997376148, 2.05707306731e-05, 4.143793608574478e-05
12. 264000000, -9.09997374055, 2.05866827383e-05, 4.1459026086198086e-05
12. 274000000, -9.09997372175, 2.06011472559e-05, 4.147965225126936e-05
12. 284000000, -9.09997371595, 2.06068458458e-05, 4.149950687205082e-05
12. 294000000, -9.0999737126, 2.0610701785e-05, 4.151892186131216e-05
12. 305000000, -9.09997369167, 2.06266537746e-05, 4.154001172622401e-05
12. 315000000, -9.09997367287, 2.06411182105e-05, 4.1560637750670614e-05
12. 326000000, -9.09997366707, 2.06468168969e-05, 4.1580492198934345e-05
12. 336000000, -9.09997366372, 2.06506729329e-05, 4.1599907011215875e-05
12. 346000000, -9.09997364278, 2.0666624847e-05, 4.1620996740689075e-05
12. 356000000, -9.09997362398, 2.06810892012e-05, 4.16416226246331e-05
12. 366000000, -9.09997361819, 2.0686787984e-05, 4.1661476900697806e-05
12. 376000000, -9.09997361483, 2.06906441168e-05, 4.168089153629449e-05
12. 386000000, -9.0999735939, 2.07065959554e-05, 4.1701981130582546e-05
12. 396000000, -9.0999735751, 2.07210602278e-05, 4.172260687421929e-05
12. 406000000, -9.0999735693, 2.07267591071e-05, 4.174246097705147e-05
12. 419000000, -9.09997356595, 2.07306153367e-05, 4.176187543501876e-05
12. 429000000, -9.09997354501, 2.07465670997e-05, 4.178296489298031e-05
12. 439000000, -9.09997352621, 2.07610312903e-05, 4.180359049526231e-05
12. 449000000, -9.09997352042, 2.07667302661e-05, 4.182344442545411e-05
12. 459000000, -9.09997351706, 2.07705865925e-05, 4.1842858706274913e-05
12. 469000000, -9.09997349613, 2.07865382799e-05, 4.186394802870555e-05
12. 479000000, -9.09997347733, 2.08010023888e-05, 4.188457349038092e-05
12. 490000000, -9.09997347153, 2.0806701461e-05, 4.190442724775856e-05
12. 500000000, -9.09997346818, 2.08105578842e-05, 4.192384135127924e-05
12. 510000000, -9.09997344724, 2.08265094961e-05, 4.194493053760398e-05
12. 520000000, -9.09997342844, 2.08409735232e-05, 4.196555585811969e-05
12. 531000000, -9.09997342265, 2.08466726919e-05, 4.198540944245844e-05
12. 541000000, -9.09997341929, 2.08505292118e-05, 4.200482336850481e-05
12. 551000000, -9.09997339836, 2.08664807481e-05, 4.202591241940063e-05
12. 561000000, -9.09997337956, 2.08809446935e-05, 4.204653759944186e-05
12. 572000000, -9.09997337376, 2.08866439586e-05, 4.2066391011703586e-05
12. 582000000, -9.09997337041, 2.08905005753e-05, 4.208580476120672e-05
12. 592000000, -9.09997334947, 2.09064520361e-05, 4.210689367746515e-05
12. 603000000, -9.09997333067, 2.09209158997e-05, 4.2127518717785405e-05
12. 613000000, -9.09997332488, 2.09266152613e-05, 4.2147371958501084e-05
12. 624000000, -9.09997332152, 2.09304719748e-05, 4.216678553194867e-05
12. 634000000, -9.09997330059, 2.09464233601e-05, 4.218787431356062e-05
12. 645000000, -9.09997328179, 2.09608871419e-05, 4.220849921418434e-05
12. 655000000, -9.09997327599, 2.09665866e-05, 4.2228352283159034e-05
12. 665000000, -9.09997327264, 2.09704434102e-05, 4.224776568040808e-05
12. 675000000, -9.0999732517, 2.098639472e-05, 4.226885432694964e-05
12. 685000000, -9.0999732329, 2.100085842e-05, 4.2289479087432236e-05
12. 695000000, -9.09997322711, 2.10065579745e-05, 4.230933198411189e-05
12. 705000000, -9.09997322375, 2.10104148816e-05, 4.232874520461933e-05
12. 715000000, -9.09997320282, 2.10263661158e-05, 4.234983371617053e-05
12. 725000000, -9.09997318402, 2.10408297341e-05, 4.237045833659096e-05
12. 735000000, -9.09997317822, 2.1046529385e-05, 4.239031106143069e-05
12. 745000000, -9.09997317487, 2.10503863888e-05, 4.2409724105608245e-05
12. 755000000, -9.09997315393, 2.10663375474e-05, 4.243081248244197e-05
12. 766000000, -9.09997313513, 2.1080801084e-05, 4.245143696303365e-05
12. 776000000, -9.09997312934, 2.10865008314e-05, 4.2471289516180216e-05
12. 786000000, -9.09997312598, 2.10903579319e-05, 4.249070238423111e-05
12. 797000000, -9.09997310505, 2.1106309015e-05, 4.251179062634488e-05
12. 807000000, -9.09997308625, 2.11207724698e-05, 4.2532414967212256e-05
12. 817000000, -9.09997308045, 2.11264723136e-05, 4.255226734847658e-05
12. 827000000, -9.0999730771, 2.11303295109e-05, 4.257168004018865e-05
