Timestamp, x, y, yaw
12. 97000000, -9.39997836512, 1.68040716124e-05, 3.378311253205646e-05
12. 107000000, -9.39997835934, 1.68097610238e-05, 3.3802984037631754e-05
12. 117000000, -9.399978356, 1.68136077574e-05, 3.3822416336320944e-05
12. 127000000, -9.39997833506, 1.68295669175e-05, 3.3843519551422495e-05
12. 137000000, -9.39997831625, 1.68440391183e-05, 3.386415940793028e-05
12. 147000000, -9.39997831047, 1.68497286265e-05, 3.3884030731402215e-05
12. 157000000, -9.39997830713, 1.6853575457e-05, 3.390346284353884e-05
12. 167000000, -9.39997828619, 1.68695345417e-05, 3.3924565913806114e-05
12. 178000000, -9.39997826738, 1.68840066608e-05, 3.394520562034885e-05
12. 188000000, -9.3999782616, 1.68896962658e-05, 3.396507676165856e-05
12. 198000000, -9.39997825826, 1.68935431934e-05, 3.398450868714753e-05
12. 208000000, -9.39997823732, 1.69095022027e-05, 3.4005611612417474e-05
12. 218000000, -9.39997821851, 1.692397424e-05, 3.402625116890321e-05
12. 228000000, -9.39997821273, 1.69296639417e-05, 3.404612212804474e-05
12. 238000000, -9.39997820938, 1.69335109663e-05, 3.4065553866882466e-05
12. 249000000, -9.39997818844, 1.69494699002e-05, 3.408665664717973e-05
12. 259000000, -9.39997816964, 1.69639418559e-05, 3.410729605361551e-05
12. 269000000, -9.39997816385, 1.69696316543e-05, 3.412716682996213e-05
12. 279000000, -9.39997816051, 1.69734787759e-05, 3.414659838152504e-05
12. 289000000, -9.39997813957, 1.69894376343e-05, 3.416770101621367e-05
12. 299000000, -9.39997812076, 1.70039095082e-05, 3.4188340271946516e-05
12. 309000000, -9.39997811498, 1.70095994034e-05, 3.4208210865527616e-05
12. 320000000, -9.39997811164, 1.7013446622e-05, 3.422764222988312e-05
12. 330000000, -9.3999780907, 1.7029405405e-05, 3.4248744718925506e-05
12. 340000000, -9.39997807189, 1.70438771972e-05, 3.426938382397717e-05
12. 351000000, -9.39997806611, 1.70495671891e-05, 3.428925423509125e-05
12. 362000000, -9.39997806277, 1.70534145046e-05, 3.430868541247685e-05
12. 372000000, -9.39997804183, 1.70693732122e-05, 3.432978775670409e-05
12. 382000000, -9.39997802302, 1.70838449227e-05, 3.435042671188447e-05
12. 392000000, -9.39997801724, 1.70895350113e-05, 3.4370296941019155e-05
12. 403000000, -9.39997801389, 1.70933824239e-05, 3.4389727931985874e-05
12. 413000000, -9.39997799296, 1.7109341056e-05, 3.4410830131964536e-05
12. 424000000, -9.39997797415, 1.71238126848e-05, 3.443146893777874e-05
12. 434000000, -9.39997796836, 1.71295028701e-05, 3.445133898524358e-05
12. 445000000, -9.39997796502, 1.71333503797e-05, 3.447076979001455e-05
12. 455000000, -9.39997794408, 1.71493089364e-05, 3.449187184533156e-05
12. 465000000, -9.39997792528, 1.71637804835e-05, 3.4512510501442196e-05
12. 475000000, -9.39997791949, 1.71694707656e-05, 3.4532380367354876e-05
12. 486000000, -9.39997791615, 1.71733183721e-05, 3.4551810986159204e-05
12. 497000000, -9.39997789521, 1.71892768534e-05, 3.457291289728297e-05
12. 507000000, -9.3999778764, 1.72037483187e-05, 3.4593551404095424e-05
