Timestamp, x, y, yaw
11. 473000000, -9.6999796846, 1.57249628231e-05, 3.1594594097340384e-05
11. 483000000, -9.69997967883, 1.57306496211e-05, 3.1614470568412225e-05
11. 494000000, -9.69997967549, 1.57344937344e-05, 3.163390795342573e-05
11. 504000000, -9.69997965455, 1.57504549305e-05, 3.1655015124946123e-05
11. 514000000, -9.69997963574, 1.57649293374e-05, 3.167565907508587e-05
11. 524000000, -9.69997962996, 1.57706162322e-05, 3.169553536061613e-05
11. 534000000, -9.69997962662, 1.57744604427e-05, 3.171497255563358e-05
11. 544000000, -9.69997960568, 1.57904215634e-05, 3.173607957898836e-05
11. 554000000, -9.69997958687, 1.58048958886e-05, 3.175672337590069e-05
11. 564000000, -9.69997958109, 1.58105828802e-05, 3.1776599476118664e-05
11. 575000000, -9.69997957775, 1.58144271877e-05, 3.1796036481395214e-05
11. 585000000, -9.69997955681, 1.5830388233e-05, 3.1817143356995095e-05
11. 595000000, -9.699979538, 1.58448624765e-05, 3.183778700103925e-05
11. 605000000, -9.69997953222, 1.5850549565e-05, 3.185766291627743e-05
11. 615000000, -9.69997952888, 1.58543939696e-05, 3.1877099732086955e-05
11. 625000000, -9.69997950794, 1.58703549395e-05, 3.189820646012452e-05
11. 635000000, -9.69997948913, 1.58848291013e-05, 3.191884995152994e-05
11. 645000000, -9.69997948335, 1.58905162866e-05, 3.193872568224319e-05
11. 655000000, -9.69997948001, 1.58943607882e-05, 3.195816230905268e-05
11. 665000000, -9.69997945907, 1.59103216828e-05, 3.197926888988027e-05
11. 675000000, -9.69997944026, 1.59247957629e-05, 3.199991222901573e-05
11. 685000000, -9.69997943448, 1.5930483045e-05, 3.201978777476022e-05
11. 695000000, -9.69997943114, 1.59343276437e-05, 3.2039224212156534e-05
11. 705000000, -9.6999794102, 1.59502884628e-05, 3.206033064571987e-05
11. 715000000, -9.69997939139, 1.59647624612e-05, 3.2080973832484654e-05
11. 725000000, -9.69997938561, 1.59704498401e-05, 3.210084919392422e-05
11. 735000000, -9.69997938228, 1.59742945359e-05, 3.212028544249523e-05
11. 745000000, -9.69997936134, 1.59902552797e-05, 3.2141391728712134e-05
11. 755000000, -9.69997934253, 1.60047291964e-05, 3.2162034763058854e-05
11. 765000000, -9.69997933675, 1.60104166721e-05, 3.218190994001702e-05
11. 775000000, -9.69997933341, 1.6014261465e-05, 3.220134599964639e-05
11. 785000000, -9.69997931247, 1.60302221333e-05, 3.222245213885376e-05
11. 795000000, -9.69997929366, 1.60446959683e-05, 3.224309502105779e-05
11. 806000000, -9.69997928788, 1.60503835408e-05, 3.2262970013151485e-05
11. 816000000, -9.69997928454, 1.60542284307e-05, 3.228240588346786e-05
